row_key,flipped,rule,src_frame,train_frame,question_changed,answer_changed
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9278,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30000.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30000.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9279,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30210.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30210.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9280,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30270.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30270.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9281,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30300.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30300.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9282,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30390.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30390.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9283,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30420.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30420.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9284,True,non_spatial,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30570.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9284.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9285,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30660.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30660.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9286,True,non_spatial,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30690.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9286.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9287,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30990.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__30990.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9288,True,non_spatial,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31140.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9288.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9289,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31290.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31290.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9290,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31380.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31380.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9291,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31380.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31380.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9292,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31410.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31410.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9293,True,non_spatial,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31680.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9293.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9294,True,fixed_quadrant_class,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31890.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9294.jpg,True,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9295,True,fixed_quadrant_class,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__31950.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9295.jpg,True,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9296,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39480.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39480.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9297,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39510.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39510.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9298,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39570.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39570.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9299,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39570.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39570.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9300,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39630.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39630.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9301,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39840.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39840.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9302,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39870.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39870.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9303,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39900.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39900.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9304,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39960.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39960.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9305,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39990.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__39990.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9306,True,non_spatial,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40050.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9306.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9307,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40050.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40050.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9308,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40290.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40290.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9309,True,object_center_quadrant,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40410.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9309.jpg,False,True
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9310,True,non_spatial,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40410.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9310.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9311,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40440.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40440.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9312,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40440.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40440.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9313,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40530.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40530.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9314,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40590.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40590.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9315,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40590.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40590.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9316,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40590.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40590.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9317,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40740.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40740.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9318,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40770.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__40770.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9319,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41010.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41010.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9320,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41010.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41010.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9321,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41070.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41070.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9322,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41190.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41190.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9323,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41220.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41220.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9324,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41220.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41220.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9325,True,non_spatial,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41250.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9325.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9326,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41340.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41340.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9327,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41430.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41430.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9328,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41430.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41430.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9329,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41700.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__41700.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9330,True,non_spatial,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__43860.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9330.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9331,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__44400.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__44400.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9332,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__44580.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__44580.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9333,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__44730.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__44730.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9334,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__44730.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__44730.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9335,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45090.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45090.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9336,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45270.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45270.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9337,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45270.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45270.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9338,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45300.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45300.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9339,False,not_flipped,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45300.jpg,/workspace/frames_cache/lapchole__0014_Laparoscopic_Cholecystectomy_mp4__45300.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9340,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21330.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21330.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9341,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21390.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21390.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9342,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21390.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21390.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9343,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21420.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21420.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9344,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21420.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21420.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9345,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21540.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21540.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9346,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21600.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21600.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9347,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21780.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21780.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9348,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21840.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21840.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9349,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21900.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21900.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9350,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21930.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21930.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9351,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21960.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__21960.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9352,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22020.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22020.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9353,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22380.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22380.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9354,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22410.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22410.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9355,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22440.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22440.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9356,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22440.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22440.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9357,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22440.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22440.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9358,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22590.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22590.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9359,True,all_object_positions,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22860.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9359.jpg,False,True
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9360,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22920.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__22920.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9361,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23100.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23100.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9362,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23370.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23370.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9363,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23370.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23370.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9364,True,non_spatial,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23550.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9364.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9365,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23580.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23580.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9366,True,non_spatial,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23580.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_9366.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:9367,False,not_flipped,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23610.jpg,/workspace/frames_cache/lapchole__0018_Laparoscopic_Cholecystectomy_mp4__23610.jpg,False,False
