qID,gold,dataset,greedy,greedy_legal,p_top1,margin_top2,gold_rank,value_mass,one_split_exact,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12
heico__2114406,2,heico,2,2,0.5909318918211464,0.3990843957602463,1,0.999973473342834,False,0.00012023276212858036,0.1494070291519165,0.5909162163734436,0.19184240698814392,0.054963771253824234,0.010823008604347706,0.0014647350180894136,0.00021101506717968732,0.00017493765335530043,5.01204704050906e-05,0.0,0.0,0.0
heico__2114408,1,heico,1,1,0.5935828349298762,0.31319374321573895,1,0.9999726080637459,True,5.3592339099850506e-05,0.5935665755467002,0.2803814113140106,0.09102652221918106,0.026079533621668816,0.006593939382582903,0.001667208969593048,0.00028971745632588863,0.0002401841920800507,7.325204205699265e-05,4.636621577295454e-07,9.718886554242068e-08,1.1012942318139858e-07
heico__2114409,2,heico,2,2,0.31367357407138075,0.036857606939124876,1,0.9999570921208942,False,8.194638940040022e-05,0.13075299561023712,0.3136601150035858,0.2768040895462036,0.14816255867481232,0.07930570095777512,0.033059533685445786,0.009471715427935123,0.007376579567790031,0.0012818572577089071,0.0,0.0,0.0
heico__2114414,2,heico,2,2,0.48731720012673935,0.15238928879876504,1,0.999978482046572,False,9.91515044006519e-05,0.045326583087444305,0.48730671405792236,0.3349207043647766,0.09595637768507004,0.027491966262459755,0.006951056886464357,0.0010659791296347976,0.0007326360209845006,0.00012731304741464555,0.0,0.0,0.0
heico__2114416,2,heico,3,3,0.3717165816329341,0.04367783600438292,2,0.999970675111399,False,6.269976438488811e-05,0.030511461198329926,0.3280291259288788,0.37170568108558655,0.17558135092258453,0.06459275633096695,0.023762349039316177,0.0032158843241631985,0.002210242673754692,0.0002991238434333354,0.0,0.0,0.0
heico__2114422,2,heico,2,2,0.4054848190234333,0.0,1,0.999979215725034,False,0.00036974658723920584,0.025921236723661423,0.4054763913154602,0.4054763913154602,0.13163889944553375,0.025921236723661423,0.004504436161369085,0.00036974658723920584,0.0002541228604968637,4.70080049126409e-05,0.0,0.0,0.0
heico__2114428,2,heico,2,2,0.7221793253420342,0.5152714818238755,1,0.9999848522948014,False,0.0013941129436716437,0.04074195399880409,0.7221683859825134,0.20690470933914185,0.02471124194562435,0.0033443032298237085,0.0005811527371406555,6.125304207671434e-05,6.125304207671434e-05,1.6486033928231336e-05,0.0,0.0,0.0
heico__2114429,2,heico,2,2,0.5439835211688681,0.21404086241495487,1,0.9999776437362016,False,0.0010501117212697864,0.04465188458561897,0.5439713597297668,0.3299352824687958,0.06496810913085938,0.012792980298399925,0.002223086543381214,0.00020677926659118384,0.00014211714733392,3.593284418457188e-05,0.0,0.0,0.0
heico__2114430,1,heico,1,1,0.7688999282667357,0.5973347187839468,1,0.9999795623081158,True,0.0031422621104866266,0.768884213726912,0.17156170308589935,0.03378250077366829,0.014082641340792179,0.005180714186280966,0.002159643219783902,0.00048188146320171654,0.0005460432730615139,0.00015644401719328016,1.1220827118983457e-06,1.7207696109361935e-07,2.209511630004583e-07
heico__2114431,1,heico,1,1,0.6753424824686789,0.39381779801106875,1,0.9999829690740034,True,0.001150507596321404,0.6753309807608376,0.28151988983154297,0.033622756600379944,0.006620713509619236,0.0013036957243457437,0.0002732694847509265,6.490718806162477e-05,6.909334479132667e-05,2.7057340048486367e-05,5.918748982570131e-08,1.8051164952075376e-08,2.0454649337752883e-08
heico__2114432,1,heico,1,1,0.508476453661698,0.059747533698672445,1,0.9999819330443872,True,0.00021901848958805203,0.5084672670401795,0.4487208127975464,0.036833249032497406,0.004984838422387838,0.0005953539512120187,0.00010345700866309926,2.3084379790816456e-05,2.4573195332777686e-05,1.0243631550110877e-05,1.8576702983378252e-08,7.743922195808634e-09,8.775013974010298e-09
heico__2114433,1,heico,1,1,0.9481138702499122,0.9009100567214537,1,0.9999935910097874,True,0.0003180547500960529,0.9481077937973973,0.047203510999679565,0.003419410903006792,0.0006733218906447291,0.00017024243425112218,5.526962922886014e-05,1.5835013982723467e-05,2.1643898435286246e-05,8.475872164126486e-06,1.8540859569784874e-08,6.0193358220636535e-09,7.260705416609651e-09
heico__2114434,1,heico,1,1,0.960343559748658,0.9231069983949134,1,0.9999956654121152,True,5.5982662161113694e-05,0.9603393970550986,0.037236399948596954,0.0018538911826908588,0.00036505283787846565,9.229980787495151e-05,2.9965362045913935e-05,7.576429197797552e-06,1.102363967220299e-05,4.055370482092258e-06,1.212531791532794e-08,3.936513861597068e-09,5.054584376773557e-09
heico__2114435,1,heico,1,1,0.8989266346323229,0.8041804637321999,1,0.999993646508196,True,5.2402294386411086e-05,0.8989209233093174,0.09474556893110275,0.005345179233700037,0.0007233913638629019,0.00014244420162867755,3.833833397948183e-05,9.106152901949827e-06,1.1692532098095398e-05,4.578861535264878e-06,1.2081845916580502e-08,4.175374401125769e-09,5.0364627417211304e-09
heico__2114436,1,heico,1,1,0.9688925659553848,0.9396345434991494,1,0.9999961675430318,True,4.9844355089589953e-05,0.9688888527163189,0.029257910326123238,0.001456665457226336,0.0002531305071897805,5.648105070577003e-05,1.8336711946176365e-05,4.9352593123330735e-06,7.180759894254152e-06,2.812026195897488e-06,1.0141730510432416e-08,3.730933733534652e-09,4.500365295849995e-09
heico__2114437,1,heico,1,1,0.9683270327264771,0.9390860890149078,1,0.9999961067787088,True,0.00010545890108915046,0.9683232628150564,0.02924082987010479,0.0018693037563934922,0.00032483626273460686,8.21314679342322e-05,2.6664187316782773e-05,8.132116818160284e-06,1.1115286724816542e-05,4.35280844612862e-06,1.078951498899783e-08,3.728757092607421e-09,4.787818099380183e-09
heico__2114438,1,heico,1,1,0.7908833033873143,0.6144133536665718,1,0.9999834618852455,True,0.0008172044181264937,0.7908702236684854,0.17646703124046326,0.02706209383904934,0.003662456525489688,0.0008172044181264937,0.00018234294839203358,4.068621274200268e-05,4.6103519707685336e-05,1.8054397514788434e-05,3.485308350744138e-08,1.1315138877333926e-08,1.4528925883713315e-08
heico__2114439,1,heico,1,1,0.8805834210398271,0.7754127139200265,1,0.9999891354324604,True,0.00029539965908043087,0.880573853881775,0.10516956448554993,0.011084790341556072,0.002182724652811885,0.00048703167703934014,0.00012314089690335095,2.9248523787828162e-05,3.113489583483897e-05,1.2192599569971208e-05,3.217153923974238e-08,9.811764719796475e-09,1.1835247753811885e-08
heico__2114440,1,heico,1,1,0.8352943197751866,0.690141925552214,1,0.9999884731503675,True,0.0004076985642313957,0.8352846914631638,0.14515072107315063,0.015298774465918541,0.0030125074554234743,0.000593197881244123,0.0001499838981544599,3.562429628800601e-05,4.036762402392924e-05,1.4850419574941043e-05,3.051685226142433e-08,1.1950571307864664e-08,1.3541770749380176e-08
heico__2114441,1,heico,1,1,0.9087315089771574,0.824206312479799,1,0.9999939326606594,True,9.896823758026585e-05,0.9087259953947229,0.08452468365430832,0.0054034823551774025,0.0009389844490215182,0.000209515739697963,5.29738754266873e-05,1.4257726434152573e-05,1.8307282516616397e-05,6.7348728407523595e-06,1.669405170703545e-08,5.419764726982593e-09,6.959116412896825e-09
heico__2114442,1,heico,1,1,0.9528224367730137,0.9109583383477716,1,0.9999936508252752,True,0.00021968121291138232,0.952816387136881,0.041863832622766495,0.0038939430378377438,0.0008688560919836164,0.00021968121291138232,6.293972546700388e-05,1.8032533262157813e-05,2.175138797610998e-05,8.51796539791394e-06,1.644351751952327e-08,5.014989605017564e-09,6.4393732702152615e-09
heico__2114443,1,heico,1,1,0.9792845130538365,0.9589601116138389,1,0.9999931323469157,True,3.252700116718188e-05,0.9792777876675299,0.020324261859059334,0.0003285110869910568,2.2355461624101736e-05,4.4020512177667115e-06,1.7238680811715312e-06,4.639727819721884e-07,6.341756488836836e-07,4.639727819721884e-07,6.155897884505853e-10,2.410684339667348e-10,3.733740961893489e-10
heico__2114444,1,heico,1,1,0.981642438989744,0.9636630296681964,1,0.9999952469203539,True,2.105162275256589e-05,0.9816377731650475,0.017979323863983154,0.00032930276938714087,2.105162275256589e-05,3.894158453476848e-06,1.524974550193292e-06,4.104412880678865e-07,5.270170504445559e-07,3.855739123537205e-07,7.923376082645168e-10,3.74273763634553e-10,5.445651052116626e-10
heico__2114445,1,heico,1,1,0.987220848284792,0.9747935711981207,1,0.9999958657307302,True,2.718444557103794e-05,0.9872167668479763,0.012427225708961487,0.00029226034530438483,2.3990187401068397e-05,4.723948222817853e-06,1.969234745047288e-06,5.641951474899543e-07,6.80549248954776e-07,4.979004870619974e-07,1.0231637029300222e-09,5.476600613534652e-10,7.96840743194777e-10
heico__2114446,1,heico,1,1,0.9873310527433178,0.9749023892815614,1,0.9999970194990911,True,1.7553576981299557e-05,0.9873281100022178,0.012428626418113708,0.00020089003373868763,1.649005753279198e-05,3.0503540529025486e-06,1.1945357982767746e-06,3.4224026990159473e-07,4.3944513095084403e-07,3.215049559912586e-07,5.83046993271886e-10,2.93174442186073e-10,4.54077467185383e-10
heico__2114447,1,heico,1,1,0.9792871951255379,0.958962737671447,1,0.99999459206452,True,2.8705100703518838e-05,0.9792818992035702,0.0203243475407362,0.0003285124839749187,2.3797363610356115e-05,4.135361905355239e-06,1.7238752434423077e-06,4.6397471464842965e-07,5.9575535260592e-07,4.09456276884157e-07,8.956812418627848e-10,3.9745617583779294e-10,6.552944345527399e-10
heico__2114448,1,heico,1,1,0.962088010190913,0.9247838111205934,1,0.9999925414545822,True,3.401677531655878e-05,0.962080834413793,0.03730392083525658,0.0005321118514984846,3.19557984767016e-05,5.553085429710336e-06,2.174619567085756e-06,6.230389999473118e-07,7.999978492989612e-07,5.498299628925452e-07,6.047795066751874e-10,2.3683506663799217e-10,3.668173285769417e-10
heico__2114449,1,heico,1,1,0.9703071456314767,0.9410064080750971,1,0.9999928360423848,True,2.0808483895962127e-05,0.9703001943922116,0.029300527647137642,0.00034649233566597104,1.9547762349247932e-05,2.997746150867897e-06,1.1739342653527274e-06,3.1596013627677166e-07,4.597192742039624e-07,3.1596013627677166e-07,1.0056310491271308e-09,4.462460768467417e-10,6.492842000705512e-10
heico__2114451,1,heico,1,1,0.9662525138949682,0.9331891724180609,1,0.9999941246146544,True,3.209417263860814e-05,0.9662468367891079,0.033063147217035294,0.0006055726553313434,3.636746623669751e-05,5.936825800745282e-06,2.184036020480562e-06,6.257368454498646e-07,8.034620009311766e-07,5.522107926481112e-07,1.5510441872954613e-09,9.407559280094224e-10,1.5510441872954613e-09
heico__2114453,1,heico,1,1,0.9886705054252765,0.9776873672825012,1,0.9999968809890134,True,2.1202376956352964e-05,0.9886674217511079,0.010983103886246681,0.0002926898014266044,2.402544123469852e-05,4.730889941129135e-06,1.9721283024409786e-06,5.650242087540391e-07,7.255054583765741e-07,4.4004127630614676e-07,1.6893889011426766e-09,9.625848078876768e-10,1.4908804642954105e-09
heico__2114454,1,heico,1,1,0.9790719237318859,0.9587519353862666,1,0.9999959048419446,True,2.0996511011617258e-05,0.9790679142776105,0.020319905132055283,0.0005415071500465274,3.46173947036732e-05,6.40357393422164e-06,2.5076756173803005e-06,6.749317549292755e-07,8.141230978253589e-07,5.59538079869526e-07,1.7808848262508456e-09,1.0801612957726245e-09,1.672986580061192e-09
heico__2114455,1,heico,1,1,0.9856060197725968,0.9715471053647651,1,0.9999973899938241,True,1.131364388129441e-05,0.9856034473347982,0.01405887771397829,0.00029178272234275937,2.3950982722453773e-05,4.7162284317892045e-06,1.7350033658658504e-06,4.970868303644238e-07,5.996011509523669e-07,4.6696982280991506e-07,1.0873721972457181e-09,6.595245506612883e-10,9.596026485232211e-10
heico__2114456,1,heico,1,1,0.9912339677707315,0.9826581137545369,1,0.9999973791221771,True,1.2893241546407808e-05,0.9912313698676081,0.008575831539928913,0.0001570718304719776,1.4609956451749895e-05,3.0624132705270313e-06,1.358937765871815e-06,3.893421762768412e-07,4.999252496418194e-07,2.8484879521784023e-07,2.623357589394305e-09,1.8030053750495706e-09,2.7925494608560508e-09
heico__2114459,1,heico,1,1,0.9922092586869493,0.9846336478855882,1,0.9999977060248744,True,1.6571544620092027e-05,0.9922069825835904,0.007575593423098326,0.00017816088802646846,1.4624335562984925e-05,3.2631305657560006e-06,1.360275177830772e-06,3.897253577633819e-07,4.7009851300572336e-07,2.8512914695966174e-07,1.9211795612875954e-09,1.165254190361383e-09,1.8047810652674107e-09
heico__2114460,1,heico,1,1,0.9856360817865998,0.9715767382800817,1,0.9999961486137853,True,1.865358899522107e-05,0.9856322857213816,0.01405928935855627,0.000257504842011258,2.113728623953648e-05,4.162178356637014e-06,1.735054183882312e-06,4.669834936521511e-07,5.632896318275016e-07,3.416524521071551e-07,3.146498534725468e-09,2.1625546139895014e-09,3.3494301223401024e-09
heico__2114461,1,heico,1,1,0.9663379021261376,0.9332716403432282,1,0.9999952614729121,True,2.2059957700548694e-05,0.9663333231078123,0.03306610509753227,0.0005344638484530151,3.0152388717397116e-05,5.239699021331035e-06,2.0518957626336487e-06,5.878779916201893e-07,7.548502480858588e-07,5.188004479350639e-07,1.5511830173834394e-09,9.408401327208814e-10,1.4572017505260422e-09
heico__2114464,1,heico,1,1,0.9815816557439239,0.9636033609758046,1,0.9999945598593976,True,3.470608498901129e-05,0.9815763158017038,0.01797819696366787,0.00037312560016289353,2.3853119273553602e-05,4.69695805804804e-06,1.957983386091655e-06,5.609716140497767e-07,6.766609317310213e-07,4.6506178819072375e-07,1.7854469625973074e-09,1.0829283750200132e-09,1.7854469625973074e-09
heico__2114466,1,heico,1,1,0.9766113944050225,0.9536436950177216,1,0.9999951570752751,True,1.96748133021174e-05,0.9766066647495539,0.022967588156461716,0.0003712364996317774,2.2294483642326668e-05,4.390044068713905e-06,1.7191659935633652e-06,4.925493044538598e-07,6.324458468043304e-07,4.627072485163808e-07,6.535044417914885e-10,3.286026582194546e-10,4.781140689858764e-10
heico__2114468,1,heico,1,1,0.9661531001047426,0.9330931583780282,1,0.9999930663116037,True,4.970327063347213e-05,0.9661464011002033,0.03305971249938011,0.0006861324654892087,3.870894215651788e-05,7.160434961406281e-06,2.804066753014922e-06,8.033784979488701e-07,9.690594424682786e-07,6.660241638201114e-07,1.8707214130572556e-09,1.2078285615249064e-09,1.991372377642619e-09
heico__2114469,1,heico,1,1,0.9887766296839258,0.9777923121778408,1,0.9999972771320652,True,1.551366221974604e-05,0.9887739373757461,0.010984287597239017,0.00020118422980885953,1.6514206436113454e-05,3.2518400985281914e-06,1.3555686564359348e-06,3.883769181811658e-07,4.986858357369783e-07,3.4274145832569047e-07,1.1612248112100295e-09,6.616460001835043e-10,1.0247773550692724e-09
heico__2114470,1,heico,1,1,0.9856010605859828,0.9715422173055173,1,0.9999965534720461,True,1.6461157429148443e-05,0.9855976636843761,0.01405879482626915,0.0002917810052167624,2.39508426602697e-05,4.430460194271291e-06,1.846890654633171e-06,5.29143051153369e-07,6.794330715820251e-07,4.120970231724641e-07,1.486251799502403e-09,9.595962534327875e-10,1.486251799502403e-09
heico__2114472,1,heico,1,1,0.9736294822050712,0.9476831360791202,1,0.9999951537337017,True,2.3659891667193733e-05,0.9736247637373245,0.025946220383048058,0.000370102992746979,2.3659891667193733e-05,3.862371158902533e-06,1.5125264098969637e-06,4.0709093696023047e-07,5.564273237723683e-07,4.0709093696023047e-07,5.749548085462868e-10,3.0775114844554343e-10,4.4777527916936006e-10
heico__2114473,1,heico,1,1,0.9517479671317562,0.9043632286087174,1,0.9999906528878492,True,1.0924917660304345e-05,0.9517390710367681,0.047384295612573624,0.000815291830804199,3.3651114790700376e-05,4.2782589844136965e-06,1.6753903082644683e-06,4.236049733208347e-07,6.163417083371314e-07,4.236049733208347e-07,5.620306462694942e-10,2.493995981891489e-10,3.6287427315435546e-10
heico__2114474,1,heico,1,1,0.966422278577422,0.933353128445358,1,0.9999938722938672,True,8.116101525956765e-06,0.9664163566256987,0.03306894749403,0.00047170327161438763,2.3484721168642864e-05,2.985747187267407e-06,1.1692353609760175e-06,3.3499156870675506e-07,4.5787916747030977e-07,3.14695455472247e-07,7.327905865740117e-10,3.251738586456533e-10,4.731251801902292e-10
heico__2114475,1,heico,1,1,0.9873616796283761,0.9749326304006853,1,0.9999977529411267,True,1.3671173292095773e-05,0.9873594609685526,0.012429021298885345,0.0001772904652170837,1.3671173292095773e-05,2.5289127734140493e-06,1.122198227676563e-06,3.2151518780665356e-07,4.128336570374813e-07,2.503962832633988e-07,8.48355245049996e-10,4.5409183134786363e-10,7.03311160923832e-10
heico__2114476,1,heico,1,1,0.9838291246785087,0.9679270068777347,1,0.9999964290664144,True,2.1098543584230356e-05,0.9838256114900449,0.015902061015367508,0.000226830699830316,1.643156065256335e-05,2.519861482142005e-06,1.05043454823317e-06,2.82720606037401e-07,3.410262081615656e-07,1.9431085718224494e-07,2.9504405558724966e-09,1.681110317235255e-09,2.7716822913085316e-09
heico__2114477,1,heico,1,1,0.9737252639048802,0.947776365348874,1,0.9999957050993016,True,1.9616678400780074e-05,0.9737210818515643,0.025948787108063698,0.0002882650005631149,1.4351868230733089e-05,2.067582727249828e-06,8.096770329757419e-07,2.3197635812266526e-07,2.978635222916637e-07,1.9231515580031555e-07,1.2958075077053763e-09,7.383288967631268e-10,1.1435461735103394e-09
heico__2114478,1,heico,1,1,0.9901028092471238,0.9803961821935593,1,0.9999978471985903,True,1.873815563158132e-05,0.9901006777524003,0.009706606157124043,0.0001568926527397707,1.1365266800567042e-05,1.9749872990360018e-06,8.232971140387235e-07,2.3587857356233144e-07,3.224078000130248e-07,2.0816212042973348e-07,1.0261518547267631e-09,5.492594759121983e-10,9.055756596866352e-10
heico__2114480,1,heico,1,1,0.970272495535034,0.94097280360776,1,0.9999963556414807,True,3.430628567002714e-05,0.9702689595141989,0.02929958514869213,0.0003688273427542299,1.9547132978914306e-05,2.997649744429509e-06,1.1027738082702854e-06,3.15949989726505e-07,4.318523849633493e-07,2.7882484232577553e-07,1.2912134961974193e-09,7.357113077862012e-10,1.1394919723656882e-09
heico__2114481,1,heico,1,1,0.9931941793386823,0.9865020895897231,1,0.9999986565561065,True,7.835620635887608e-06,0.993192845038027,0.00669208075851202,9.545740613248199e-05,7.835620635887608e-06,1.4494441984425066e-06,6.042182008059171e-07,1.7311140254605561e-07,2.366152500599128e-07,1.348193023886779e-07,1.4977031211222233e-09,9.084028029871543e-10,1.4977031211222233e-09
heico__2114482,1,heico,1,1,0.9912815842101944,0.9827053183317126,1,0.9999986569791286,True,8.861823516781442e-06,0.9912802528983374,0.008576254360377789,0.00012233370216563344,8.324912414536811e-06,1.4466529592027655e-06,6.030546728652553e-07,1.727780443161464e-07,2.5139058834611205e-07,1.524761046312051e-07,1.2392499883313161e-09,6.633226811902795e-10,1.0273743809207947e-09
heico__2114483,1,heico,1,1,0.9704121641397324,0.9411082551808103,1,0.9999957839952793,True,1.4303036550700199e-05,0.9704080728774674,0.029303785413503647,0.00025352739612571895,1.2622386748262215e-05,1.935705768119078e-06,8.069221735240717e-07,2.1718015830174409e-07,3.1599526550962764e-07,1.9166081699495408e-07,2.0001530905029464e-09,1.2913959370671348e-09,2.129152130598267e-09
heico__2114484,1,heico,1,1,0.9459149455189754,0.8925500750509702,1,0.9999941125080289,True,1.3941945326223504e-05,0.9459093764523283,0.05336455628275871,0.0006717605865560472,2.7726871849154122e-05,3.994434337073471e-06,1.4694704759676824e-06,3.715402954185265e-07,5.40587961950223e-07,3.715402954185265e-07,1.182530067211092e-09,6.329627309119209e-10,9.803518969304163e-10
heico__2114486,1,heico,1,1,0.8918979934926039,0.7853759689023686,1,0.9999906189333787,True,1.5856789104873314e-05,0.8918896265381075,0.10652102530002594,0.0015194409061223269,3.803845538641326e-05,4.009223630419001e-06,1.385550717714068e-06,3.7291590615495807e-07,5.097156190458918e-07,3.503220682432584e-07,1.2634568465611061e-09,7.663253749682668e-10,1.1869078321310067e-09
heico__2114487,1,heico,1,1,0.6756146197566539,0.3564768505781705,1,0.9999874329084525,True,7.285350420715986e-06,0.6756061292458766,0.3191337585449219,0.0051583158783614635,7.357943832175806e-05,5.673836312780622e-06,1.4345705494633876e-06,3.40740371029824e-07,5.277490231492266e-07,3.861094342028082e-07,5.804915818128068e-10,3.5208591797945356e-10,5.122819994901081e-10
heico__2114488,1,heico,1,1,0.9618765653645445,0.9245805659411631,1,0.9999950445136995,True,9.244708780897781e-05,0.961871798798402,0.03729581460356712,0.0006830967031419277,4.102314414922148e-05,6.291103090916295e-06,2.4636312900838675e-06,7.058422397676622e-07,8.514082310284721e-07,5.497104780260997e-07,9.968955436044326e-10,6.046476777007754e-10,8.797571108845146e-10
heico__2114489,1,heico,1,1,0.9516814651665326,0.9043000354825154,1,0.9999926343089788,True,0.0001174459612229839,0.9516744553749096,0.04738108068704605,0.0007658438989892602,4.320595689932816e-05,6.224407570698531e-06,2.2898316274222452e-06,6.983592584219878e-07,8.423820077041455e-07,5.438827201942331e-07,1.348148543655869e-09,8.704301019455026e-10,1.348148543655869e-09
heico__2114490,1,heico,1,1,0.938380800725185,0.8783921224551001,1,0.9999923489043873,True,0.00014869592268951237,0.9383736210839575,0.059988219290971756,0.0014107876922935247,5.823015817441046e-05,7.88059514889028e-06,2.7234611934545683e-06,7.330095854740648e-07,8.841783483148902e-07,5.708684511773754e-07,1.102034340298441e-09,6.279202767993012e-10,9.136186687064803e-10
heico__2114491,1,heico,1,1,0.9789020835884191,0.9585856185343169,1,0.999991187365942,True,0.00039610450039617717,0.9788934568825778,0.020316286012530327,0.00034956098534166813,2.695525108720176e-05,4.986220119462814e-06,1.952631919266423e-06,5.594383765128441e-07,7.646616495549097e-07,5.594383765128441e-07,6.972808596081071e-10,2.730590990881682e-10,3.732275604997195e-10
heico__2114492,1,heico,1,1,0.8633526274135376,0.730953207205589,1,0.9999878804392823,True,5.0328239012742415e-05,0.8633421639589489,0.1323978155851364,0.003998067695647478,0.00017566281894687563,1.5349247405538335e-05,4.397632892505499e-06,1.2599429055626388e-06,1.7221377675014082e-06,1.1118956990685547e-06,6.149718972673511e-10,2.7289213707851543e-10,3.970557168694947e-10
heico__2114493,1,heico,1,1,0.96223550886328,0.9249255892797458,1,0.9999918847476823,True,3.40219667123165e-05,0.9622277000793366,0.037309616804122925,0.0003893607936333865,2.4891003704397008e-05,3.3686310416669585e-06,1.4042543625691906e-06,4.2827335278161627e-07,6.633227371821704e-07,4.2827335278161627e-07,6.438826383077876e-10,2.8572119680036995e-10,4.157218856189928e-10
heico__2114494,1,heico,1,1,0.9453032949644291,0.8919729308240584,1,0.9999922032318467,True,0.00019233781495131552,0.9452959246538037,0.053329948335886,0.0011068276362493634,5.5105705541791394e-05,7.0059045356174465e-06,2.5773283596208785e-06,7.86040686762135e-07,1.0743902976173558e-06,6.121691171756538e-07,1.4254784008644052e-09,7.167755363048829e-10,1.1101637465908377e-09
heico__2114495,1,heico,1,1,0.903039691799063,0.8078600130394143,1,0.9999908229570916,True,0.00016214849893003702,0.9030314045650634,0.09517880529165268,0.0015384223079308867,6.759355892427266e-05,7.583786100440193e-06,2.620886561999214e-06,7.508965609304141e-07,9.057541205947928e-07,5.847988404639182e-07,1.128926405187924e-09,6.042707476945346e-10,8.792088047562864e-10
heico__2114496,1,heico,1,1,0.965890076315738,0.9328391372897181,1,0.9999868250564017,True,8.192400855477899e-05,0.9658773507684604,0.033050503581762314,0.0008807661361061037,7.696048123762012e-05,1.108720971387811e-05,4.078756319358945e-06,1.2439504644135013e-06,1.8099372027791105e-06,1.0977823876601178e-06,1.4565145820005087e-09,4.1729841708970583e-10,5.703793527829156e-10
heico__2114497,1,heico,1,1,0.770191780154988,0.5495281190824137,1,0.9999842913964314,True,0.001157918362878263,0.7701796815176418,0.22066019475460052,0.007550576701760292,0.0003759210812859237,3.962178743677214e-05,1.0664060027920641e-05,3.252354417782044e-06,3.923088115698192e-06,2.5329361506010173e-06,2.169796073665463e-09,1.0910419800967372e-09,1.4912777330107408e-09
heico__2114499,1,heico,1,1,0.9698852068014899,0.9405972105219852,1,0.9999954671963412,True,6.406693864846602e-05,0.9698808105022759,0.02928786352276802,0.0006887845229357481,5.6538876378908753e-05,1.0458640645083506e-05,3.614409479268943e-06,1.1023327033399255e-06,1.4154231848806376e-06,8.064837970778171e-07,2.566855613748403e-09,1.2124967056602868e-09,1.7641722447022105e-09
heico__2114500,1,heico,1,1,0.9385396691301319,0.8785408371100806,1,0.9999946706965095,True,0.00010221466072835028,0.9385346673673972,0.059998512268066406,0.0012452293885871768,9.020412107929587e-05,1.3833248885930516e-05,5.417178272182355e-06,1.458013912269962e-06,1.992868646993884e-06,1.1355023161740974e-06,2.8146233414347836e-09,1.329533906008509e-09,1.934460255250411e-09
heico__2114501,1,heico,1,1,0.7953104396770663,0.5942244547497196,1,0.999987771837675,True,0.00023544460418634117,0.7953007144919111,0.20108352601528168,0.0032502124086022377,9.814790973905474e-05,1.1722095223376527e-05,4.051048108522082e-06,1.2354998943919782e-06,1.6887280480659683e-06,1.0242653161185444e-06,2.1048183847933628e-09,1.1266279065479746e-09,1.5399178385872505e-09
heico__2114502,1,heico,1,1,0.9698019404939212,0.9405164595515025,1,0.9999965106163037,True,4.9891150410985574e-05,0.9697985564828414,0.029285378754138947,0.0007804288761690259,6.406150350812823e-05,1.0457752978254575e-05,4.095315034646774e-06,1.1733274050129694e-06,1.603748501111113e-06,8.58424641592137e-07,2.411133779830743e-09,1.2123943059700565e-09,1.6571464496436811e-09
heico__2114503,1,heico,1,1,0.9305906983157729,0.8631789323294364,1,0.9999928081119298,True,0.00027549450169317424,0.9305840056116315,0.06741128116846085,0.0015853614313527942,0.00010788520012283698,1.6544730897294357e-05,6.4790092437760904e-06,1.8562673176347744e-06,2.5372166874149116e-06,1.3580742006524815e-06,2.3136387626929904e-09,1.0928856342488625e-09,1.4937975057603402e-09
heico__2114504,1,heico,1,1,0.7729620675646727,0.5515047153994926,1,0.9999875298510197,True,0.0007986899581737816,0.772952428612534,0.22145459055900574,0.004596143029630184,0.00015727138088550419,1.7645359548623674e-05,5.728609721700195e-06,1.6412740251325886e-06,2.1074376945762197e-06,1.2782255680576782e-06,2.467549942184312e-09,1.2407619392629346e-09,1.6959205358715213e-09
heico__2114505,1,heico,1,1,0.6479592837773895,0.30113164705158457,1,0.9999851900587519,True,0.00014034002379048616,0.6479496875384656,0.34682250022888184,0.004947156645357609,0.00010929693235084414,1.0166198990191333e-05,3.100515414189431e-06,8.883125133252179e-07,1.214179178532504e-06,8.344923685399408e-07,2.201901896568566e-09,1.1785931282966852e-09,1.6109457129281625e-09
heico__2114506,1,heico,1,1,0.5553517828319605,0.12284336815270325,1,0.9999826226705446,True,0.00041982572292909026,0.5553421323010667,0.4325008988380432,0.011525758542120457,0.0001750094088492915,1.267763855139492e-05,3.412140131331398e-06,8.627241641079308e-07,1.1792039913416374e-06,8.627241641079308e-07,1.5645408376427665e-09,7.867005416042578e-10,1.0752922163099025e-09
heico__2114507,1,heico,1,1,0.8782156587544424,0.7593620955167005,1,0.9999907710557545,True,0.0003136062587145716,0.8782075537510923,0.11885246634483337,0.002466704463586211,0.0001228099863510579,1.6620522728771903e-05,5.743898782384349e-06,1.6456546063636779e-06,2.249343197036069e-06,1.364295712846797e-06,2.9843785210540283e-09,1.5006397372687224e-09,2.051131390750746e-09
heico__2114508,1,heico,1,1,0.9658918752535042,0.932840874429481,1,0.9999953249357214,True,9.283302642870694e-05,0.9658873596469012,0.03305084630846977,0.0008807752747088671,6.380314152920619e-05,1.1087324310210533e-05,4.621884727384895e-06,1.3241921124063083e-06,1.7002962522383314e-06,9.68799554357247e-07,2.255916822776733e-09,1.134346188220369e-09,1.6504640366218274e-09
