qID,video,ood,clinical,primary,answer_format,latency,timed_out,correctness
heico__1980875,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1061201870907098,False,True
heico__1998430,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,open_ended,1.3492163107730448,False,True
heico__1975823,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0456643451470882,False,True
heico__2004363,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0604203359689564,False,True
heico__2004364,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0484795670490712,False,True
heico__2004368,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0648563550785184,False,True
heico__1988017,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0966278321575373,False,True
heico__2022013,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.174359117867425,False,True
heico__1964495,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1729787720832974,False,True
heico__1999563,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0622917411383241,False,True
heico__2015527,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.0090631309431046,False,True
heico__1964496,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1968546190764755,False,True
heico__1964498,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.2144474140368402,False,True
heico__1973790,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1252740670461208,False,False
heico__1975846,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1784827169030905,False,True
heico__1980901,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.062168241944164,False,True
heico__1980407,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.104229171993211,False,True
heico__2015532,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.148561985930428,False,False
heico__1980910,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0603669569827616,False,True
heico__1988045,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.028031090972945,False,True
heico__2015537,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.0792456269264221,False,True
heico__1964507,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.214781251968816,False,True
heico__2015538,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.1234198620077223,False,False
heico__1964510,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1871366649866104,False,True
heico__1975865,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.17543846485205,False,True
heico__1975867,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.2123138289898634,False,True
heico__1973798,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1158524518832564,False,True
heico__2015546,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.1272239910904318,False,False
heico__1999584,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0448144769761711,False,True
heico__2015551,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.2026881850324571,False,False
heico__2015553,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.1250587569084018,False,False
heico__2022022,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1481592471245676,False,True
heico__1975885,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0341292049270123,False,True
heico__1973809,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1851824298501015,False,True
heico__2015557,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.2772366190329194,False,False
heico__1975896,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.3381869399454445,False,True
heico__1964529,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.302068443968892,False,True
heico__1999602,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.2795100440271199,False,True
heico__1975903,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.315226789098233,False,True
heico__1975907,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1963253309950233,False,True
heico__1988097,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.1181161960121244,False,True
heico__1999611,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.075723326066509,False,True
heico__1964548,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.3967145171482116,False,True
heico__1980473,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0965956510044634,False,False
heico__1975919,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1250373281072825,False,True
heico__1975922,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.2911492120474577,False,True
heico__1975923,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.2886929400265217,False,True
heico__1973813,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.4919723980128765,False,True
heico__1980980,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1049173399806023,False,True
heico__1988114,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.1169696080032736,False,True
heico__1975930,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.294254424981773,False,False
heico__1964559,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.40335881896317,False,True
heico__1980498,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1833960150834173,False,True
heico__1982472,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.028332769870758,False,False
heico__1981002,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0602646169718355,False,True
heico__1988138,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0166194811463356,False,True
heico__1975953,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1361331278458238,False,True
heico__1964570,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.091609574854374,False,True
heico__1999638,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,0.9866700991988182,False,True
heico__1975957,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1201272301841527,False,True
heico__2681399,0029 - Heico - Sigma - 10.avi,True,False,object_attributes,open_ended,1.1575990221463144,False,True
heico__1999642,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0219573471695185,False,True
heico__1981017,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0993686448782682,False,False
heico__1981020,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0992429750040174,False,True
heico__2015567,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.0893558210227638,False,True
heico__1964586,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.224546416895464,False,True
heico__1988156,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.1471697799861431,False,True
heico__1999654,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.041113767074421,False,True
heico__1980527,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1026909260544926,False,False
heico__1981027,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1569747240282595,False,True
heico__1975974,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.2207074668258429,False,True
heico__1975981,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.2104703239165246,False,True
heico__1964597,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.209004488075152,False,True
heico__1975982,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.2175821249838918,False,True
heico__1981037,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.065141644096002,False,True
heico__1964598,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1816135391127318,False,True
heico__1980539,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0960000830236822,False,False
heico__1988172,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.1097801781725138,False,True
heico__1980544,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1022712658159435,False,True
heico__2015573,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.0744892300572246,False,False
heico__1999672,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.1235160608775914,False,True
heico__2015574,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.145558533957228,False,False
heico__1964606,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1933554189745337,False,True
heico__1975994,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.2022614150773734,False,True
heico__1988180,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0718693560920656,False,True
heico__2015576,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.0800630550365895,False,True
heico__1981051,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1240343798417598,False,True
heico__1981053,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0829302780330181,False,True
heico__2004380,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0974564889911562,False,True
heico__2022027,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1672146269120276,False,True
heico__1980433,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1377128239255399,False,False
heico__2004381,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1148004040587693,False,False
heico__2022028,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1670199180953205,False,True
heico__2022030,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.0914328850340098,False,True
heico__1964624,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1656495409552008,False,True
heico__2004384,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.156793954083696,False,False
heico__1980405,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.100222622975707,False,True
heico__2022031,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.2898786268197,False,True
heico__1973835,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.2206598070915788,False,True
heico__2015580,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.1939098068978637,False,False
heico__1987874,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.124998376937583,False,True
heico__2015581,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.1728534628637135,False,False
heico__1988034,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0874567648861557,False,False
heico__2015582,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.0266915748361498,False,False
heico__2015583,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.2124077889602631,False,False
heico__2015584,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.0580840019974858,False,True
heico__1975874,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.212918636854738,False,False
heico__1975565,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0296041371766478,False,True
heico__1987677,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0801130351610482,False,True
heico__2015585,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.1361117991618812,False,True
heico__1973854,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1106267750728875,False,True
heico__1987680,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0654768128879368,False,True
heico__1988136,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.2881349299568683,False,True
heico__1975780,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.130805553169921,False,False
heico__1980482,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0372342271730304,False,True
heico__1980600,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0399913091678172,False,True
heico__1988099,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0116115540731698,False,True
heico__1982425,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0709951790049672,False,True
heico__1999716,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0307886640075594,False,True
heico__1988016,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0754684768617153,False,True
heico__1999717,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.021437918068841,False,True
heico__1980671,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0718797671142966,False,True
heico__1999724,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0266974850092083,False,True
heico__2015591,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.0584790708962828,False,False
heico__2681400,0029 - Heico - Sigma - 10.avi,True,False,object_attributes,open_ended,1.086901067988947,False,True
heico__2015593,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,fo_class,1.0929979821667075,False,False
heico__1980571,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0349996918812394,False,True
heico__1980428,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0185682461597025,False,True
heico__1980504,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0706050600856543,False,True
heico__1999739,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0384306740015745,False,True
heico__1980192,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.045105695957318,False,True
heico__1999740,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0351898821536452,False,True
heico__1980954,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0196353031788021,False,True
heico__1964676,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.184175733011216,False,True
heico__1998463,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,open_ended,1.2998674500267953,False,True
heico__2022049,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.07323198299855,False,True
heico__1987760,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.042098473990336,False,True
heico__1980740,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0712330779060721,False,False
heico__1999750,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0210054500494152,False,False
heico__2004415,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0686332150362432,False,True
heico__1987698,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0997899039648473,False,True
heico__1980362,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0303034749813378,False,False
heico__1980186,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.070568999974057,False,False
heico__2004419,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0392692310269922,False,True
heico__2004421,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0564787569455802,False,True
heico__1973871,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0322388000786304,False,True
heico__1964690,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1806804621592164,False,False
heico__1980396,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0298580469097942,False,False
heico__1975897,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.11261065909639,False,True
heico__1998478,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,open_ended,1.3390636779367924,False,True
heico__2022055,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1022421070374548,False,True
heico__1975589,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0459619141183794,False,False
heico__2004436,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.111776151927188,False,True
heico__1975939,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1715435658115894,False,False
heico__1980337,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0066837770864367,False,False
heico__2004438,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.075829127104953,False,True
heico__1980572,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0232115040998906,False,True
heico__1975964,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1823198979254812,False,False
heico__1998495,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,open_ended,1.2983847740106285,False,True
heico__1973916,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1565386450383812,False,True
heico__1980446,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0454443260096014,False,True
heico__2022061,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.0824238089844584,False,True
heico__2004448,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1054529680404812,False,True
heico__1980566,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0291398779954761,False,False
heico__2022064,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.146427750820294,False,True
heico__2022065,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1002171030268073,False,True
heico__1973941,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1130619880277663,False,True
heico__2022066,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1074469140730798,False,True
heico__2022067,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1713689360767603,False,True
heico__2022068,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1325615970417857,False,True
heico__2022069,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.084596754051745,False,True
heico__2022070,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1113566940184683,False,True
heico__2004456,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1078775019850582,False,True
heico__1982496,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0359605201520026,False,True
heico__2022072,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1257980349473655,False,True
heico__2022073,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1020048880018294,False,True
heico__2022074,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.0998769530560821,False,True
heico__2022075,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.100069192936644,False,True
heico__2681401,0029 - Heico - Sigma - 10.avi,True,False,object_attributes,open_ended,1.227898418204859,False,True
heico__1975735,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0327804090920836,False,True
heico__2004175,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0720897761639208,False,True
heico__1982878,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0395962800830603,False,True
heico__1980411,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.059842187911272,False,False
heico__1982879,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0391639419831336,False,False
heico__1999765,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0621161519084126,False,True
heico__1999766,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0372433569282293,False,False
heico__1982880,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0622735910583287,False,False
heico__1982884,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0393208519089967,False,True
heico__2682182,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,open_ended,1.126192684052512,False,False
heico__1980202,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.179396305931732,False,False
heico__1982885,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0478481999598444,False,False
heico__1999768,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.13668079697527,False,True
heico__1982886,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0815463620238006,False,False
heico__1982887,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.097446558997035,False,False
heico__1976001,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0920905338134617,False,True
heico__1980412,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1174382369499654,False,False
heico__1982888,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0092903501354158,False,False
heico__1999771,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0823209590744227,False,True
heico__2004181,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.028993797954172,False,True
heico__1980260,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0686652751173824,False,False
heico__1982889,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0101962278131396,False,False
heico__1982890,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0091045899316669,False,False
heico__1980385,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.06775145791471,False,False
heico__1999773,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0312452618964016,False,True
heico__1982891,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0920425839722157,False,False
heico__1999774,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0096756089478731,False,True
heico__1982892,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0672970078885555,False,False
heico__1999775,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0327578091528267,False,True
heico__1982893,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0794619868975133,False,False
heico__1982894,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0207165298052132,False,False
heico__1980310,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0804971631150693,False,False
heico__1982895,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0294227181002498,False,False
heico__1999778,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.003349115839228,False,True
heico__1982896,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0877309951465577,False,False
heico__1980508,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.062616170849651,False,False
heico__1999779,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0464564529247582,False,True
heico__1982897,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0684096950571984,False,False
heico__1982898,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0318003420252353,False,False
heico__1999781,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0814262910280377,False,False
heico__1980519,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0277816420421004,False,False
heico__1982899,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0628875198308378,False,False
heico__1980141,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0284064200241119,False,False
heico__1982900,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.070702288998291,False,False
heico__1999783,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0301276058889925,False,False
heico__1980491,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.033390467055142,False,False
heico__1982901,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0358023198787123,False,False
heico__1980401,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.020472280913964,False,False
heico__1982902,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.1032668640837073,False,False
heico__1982903,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0667802500538528,False,False
heico__1999786,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0282349509652704,False,False
heico__1982904,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0674428979400545,False,False
heico__1999787,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0440506290178746,False,False
heico__1980355,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0580943420063704,False,False
heico__1999788,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.03137813298963,False,False
heico__1982905,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0804737629368901,False,False
heico__1980514,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.029435807839036,False,False
heico__1982906,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0908352371770889,False,False
heico__1980233,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0987787460908294,False,False
heico__1982907,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0799685649108142,False,False
heico__1982908,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0306714540347457,False,False
heico__1973503,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.126288504106924,False,False
heico__1980719,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0307653041090816,False,True
heico__1982909,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0431802810635418,False,True
heico__1975591,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1111317640170455,False,False
heico__1973933,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1002584819216281,False,False
heico__1975792,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0663671710062772,False,True
heico__1975641,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.02221835590899,False,True
heico__1973582,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0707800388336182,False,True
heico__1980552,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0176534680649638,False,True
heico__1982916,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0714711481705308,False,True
heico__1999792,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,binary,1.0485822670161724,False,True
heico__1975772,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0607340862043202,False,True
heico__1973950,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.01927740406245,False,True
heico__1975777,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.071373837068677,False,True
heico__1980372,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0395794708747417,False,True
heico__1973868,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0797358858399093,False,True
heico__1980984,0029 - Heico - Sigma - 10.avi,True,False,object_aggregation,number,1.0266855950467288,False,True
heico__1973775,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.0743755490984768,False,False
heico__2022076,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,multiple_choice,1.1353336710017174,False,False
heico__2004462,0029 - Heico - Sigma - 10.avi,True,False,object_identification,fo_class,1.1105337850749493,False,True
heico__1998535,0029 - Heico - Sigma - 10.avi,True,False,spatial_localization_camera,open_ended,1.3379696300253272,False,True
