video,dataset,qID,fp,gold_clip,spec_frac,blob_count,mean_v,sat_low,n_inside
0027 - Heico - Sigma - 8.avi,heico,heico__2529136,False,False,0.021918441620428376,32,136.79497419605036,0.009102231370443291,268176
0027 - Heico - Sigma - 8.avi,heico,heico__2529138,False,False,0.05896963054675489,38,141.92815542696405,0.031046491185414884,267341
0027 - Heico - Sigma - 8.avi,heico,heico__2529140,False,False,0.014186112268587415,30,136.67541966783736,0.003452586463479969,268784
0027 - Heico - Sigma - 8.avi,heico,heico__2529141,False,True,0.02475517536235454,93,139.08267559987755,0.054764007699264206,284183
0027 - Heico - Sigma - 8.avi,heico,heico__2529157,False,True,0.17125848299833663,18,116.00405627555438,0.31781616090217274,308411
0027 - Heico - Sigma - 8.avi,heico,heico__2529169,False,False,0.07062803505862845,33,140.26283607722374,0.029732470685775197,270176
0027 - Heico - Sigma - 8.avi,heico,heico__2529175,False,True,0.008542017039679167,55,138.14889205122992,0.004313515311685672,270545
0027 - Heico - Sigma - 8.avi,heico,heico__2529179,False,True,0.057775547800560156,91,128.02529692812317,0.010300747375200323,267068
0027 - Heico - Sigma - 8.avi,heico,heico__2529184,False,False,0.030482855450496896,72,132.19079115752217,0.027587039027707698,273498
0027 - Heico - Sigma - 8.avi,heico,heico__2529192,False,True,0.06056665118439387,86,126.69421644217371,0.018389224338132837,269125
0027 - Heico - Sigma - 8.avi,heico,heico__2529194,False,False,0.11401822369079803,51,114.43769900871132,0.22069356830546377,299610
0027 - Heico - Sigma - 8.avi,heico,heico__2529228,False,False,0.018028311834317353,42,134.1161865362642,0.00704672959001848,272183
0027 - Heico - Sigma - 8.avi,heico,heico__2529234,False,False,0.00749274895262649,75,137.75975913912202,0.014684246661715871,285476
0027 - Heico - Sigma - 8.avi,heico,heico__2529258,False,False,0.08934770426543044,47,135.46498358890014,0.019424046809842294,274814
0027 - Heico - Sigma - 8.avi,heico,heico__2529285,False,False,0.054789437441351826,117,141.11501999835875,0.08500640446992754,280273
0027 - Heico - Sigma - 8.avi,heico,heico__2569332,False,False,0.04009377645603143,102,140.88805435561247,0.032474439403477544,276402
0027 - Heico - Sigma - 8.avi,heico,heico__2569359,False,False,0.034761525818279175,22,142.2636974839914,0.010051391130381752,268918
0027 - Heico - Sigma - 8.avi,heico,heico__2569375,False,True,0.015949677155218774,166,126.66562926108271,0.010835510497226067,288219
0027 - Heico - Sigma - 8.avi,heico,heico__2569378,False,False,0.03249150037492993,36,138.24230301618388,0.08079921956333404,274718
0027 - Heico - Sigma - 8.avi,heico,heico__2569380,False,False,0.00753006096619017,53,143.30047673620717,0.03355834899102213,278351
0027 - Heico - Sigma - 8.avi,heico,heico__2569388,False,False,0.12023104410396984,31,124.47523618385628,0.15024067094163526,306435
0027 - Heico - Sigma - 8.avi,heico,heico__2569389,False,False,0.11401822369079803,51,114.43769900871132,0.22069356830546377,299610
0027 - Heico - Sigma - 8.avi,heico,heico__2569390,False,False,0.012192209107081107,71,137.18453371930113,0.07593749888594581,280507
0027 - Heico - Sigma - 8.avi,heico,heico__2569391,False,False,0.02340591295614576,30,132.41425770504637,0.0017575665826037833,270829
0027 - Heico - Sigma - 8.avi,heico,heico__2569392,False,False,0.053306340240905824,80,135.24061983766515,0.010848664331111922,265747
0027 - Heico - Sigma - 8.avi,heico,heico__2569393,False,True,0.08962821693509206,80,133.8169800511954,0.009930893454094545,275806
0027 - Heico - Sigma - 8.avi,heico,heico__2569394,False,True,0.08968361507138951,112,129.74093567455162,0.04701013978341061,287087
0027 - Heico - Sigma - 8.avi,heico,heico__2569396,False,True,0.05649307703795362,105,135.02887945441228,0.05907807622014095,281238
0027 - Heico - Sigma - 8.avi,heico,heico__2569398,False,True,0.04314479509592462,78,137.13561769213305,0.08031203882393007,281888
0027 - Heico - Sigma - 8.avi,heico,heico__2569400,False,True,0.031870381577865946,90,141.1720051703913,0.027413534171654003,267678
0027 - Heico - Sigma - 8.avi,heico,heico__2569401,False,True,0.03297612333145328,94,134.07570595976688,0.0072457228802406464,265950
0027 - Heico - Sigma - 8.avi,heico,heico__2569403,False,True,0.17032001947456135,27,142.03563470217028,0.1384042095013389,267015
0027 - Heico - Sigma - 8.avi,heico,heico__2569405,False,False,0.06217229260550407,41,137.73573321429583,0.022935974832072104,282264
0027 - Heico - Sigma - 8.avi,heico,heico__2569406,False,False,0.028744153807126548,66,137.66940471554184,0.022502259872875453,279883
0027 - Heico - Sigma - 8.avi,heico,heico__2569407,False,False,0.04026548830374943,45,139.56737603828967,0.02198731048650268,280389
0027 - Heico - Sigma - 8.avi,heico,heico__2569408,False,False,0.010957388346774793,59,141.00122903949264,0.03754697084465832,269316
0027 - Heico - Sigma - 8.avi,heico,heico__2569409,False,False,0.03487334582734612,108,131.10272801871952,0.12593391551132882,279067
0027 - Heico - Sigma - 8.avi,heico,heico__2569411,False,False,0.005284545694432228,113,130.77980121382708,0.004454217609288416,284225
0027 - Heico - Sigma - 8.avi,heico,heico__2569412,False,False,0.004358341748125323,98,130.18329325463333,0.004639413150671622,288183
0027 - Heico - Sigma - 8.avi,heico,heico__2569437,False,False,0.034793574318569,35,130.0270875479131,0.0033605728279386712,300544
0027 - Heico - Sigma - 8.avi,heico,heico__2569457,False,False,0.14596672288634285,12,112.03964808950032,0.4784576422630975,378278
0027 - Heico - Sigma - 8.avi,heico,heico__2569511,False,False,0.013754831544413676,124,132.13223270325366,0.03173292610751054,273722
0027 - Heico - Sigma - 8.avi,heico,heico__2569522,False,False,0.00898319635166316,133,139.3419772449841,0.013543617402769577,276071
0027 - Heico - Sigma - 8.avi,heico,heico__2569525,False,False,0.05566334208740299,57,131.11995042639205,0.02015403228186137,271112
0027 - Heico - Sigma - 8.avi,heico,heico__2569526,False,True,0.03036046023850902,60,130.32107329058547,0.045031311799604484,266992
0027 - Heico - Sigma - 8.avi,heico,heico__2569527,False,False,0.014635137644573226,49,132.88928520123753,0.024386056501371715,285409
0027 - Heico - Sigma - 8.avi,heico,heico__2569532,False,False,0.04950346234365774,39,139.8754200440174,0.022838942866856334,279435
0027 - Heico - Sigma - 8.avi,heico,heico__2569548,False,False,0.0006292968607908043,44,142.3454257757084,0.0020079298679567857,274910
0027 - Heico - Sigma - 8.avi,heico,heico__2569550,False,False,0.09421107736632237,22,141.70845245078746,0.03864974641905087,269342
0027 - Heico - Sigma - 8.avi,heico,heico__2569554,False,False,0.0280815288832392,27,140.458170222601,0.013762693746659541,276908
0027 - Heico - Sigma - 8.avi,heico,heico__2586623,False,True,0.10995475113122172,30,126.57425123895712,0.05742296918767507,278460
0027 - Heico - Sigma - 8.avi,heico,heico__2586624,False,True,0.11670249384362118,36,121.25974816669161,0.04530550604753677,294004
0027 - Heico - Sigma - 8.avi,heico,heico__2586625,False,True,0.10882168073278045,24,114.88340686768089,0.08472011179661804,327738
0027 - Heico - Sigma - 8.avi,heico,heico__2586626,False,True,0.08359824604593248,51,122.15630028435748,0.01900235834751553,280281
0027 - Heico - Sigma - 8.avi,heico,heico__2586627,False,True,0.08722124438814609,59,123.79428159521868,0.028014654680714818,285779
0027 - Heico - Sigma - 8.avi,heico,heico__2586628,False,True,0.0781793691772365,45,120.56284024581883,0.021937086092715233,285088
0027 - Heico - Sigma - 8.avi,heico,heico__2586629,False,True,0.07365523170132635,50,119.39596978876699,0.028706811855248076,293136
0027 - Heico - Sigma - 8.avi,heico,heico__2586630,False,True,0.031616134513907525,66,142.17454461437558,0.01650120740541991,268344
0027 - Heico - Sigma - 8.avi,heico,heico__2586631,False,True,0.06337155679143207,93,131.85345456547773,0.19453354074033286,290572
0027 - Heico - Sigma - 8.avi,heico,heico__2586632,False,False,0.03641455590882376,58,137.5203156754307,0.09641979592270271,282442
0027 - Heico - Sigma - 8.avi,heico,heico__2586633,False,False,0.04174438346164278,67,131.70578346900984,0.11314114262943405,298627
0027 - Heico - Sigma - 8.avi,heico,heico__2586634,False,False,0.04080950970736713,83,135.05081646567814,0.10798972444713807,290398
0027 - Heico - Sigma - 8.avi,heico,heico__2586635,False,False,0.036953726380552956,69,136.9291232643451,0.10855222819022392,285411
0027 - Heico - Sigma - 8.avi,heico,heico__2586636,False,False,0.04062553179420273,67,136.9758529979012,0.08701925804072834,282064
0027 - Heico - Sigma - 8.avi,heico,heico__2586637,False,False,0.03418279569892473,77,138.53744444444445,0.056014336917562725,279000
0027 - Heico - Sigma - 8.avi,heico,heico__2586638,False,False,0.03806427822151892,75,138.6491835441452,0.09453416727231068,279317
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051141,False,True,0.007732455003119167,211,139.30660775761373,0.6972379321587464,389527
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051150,False,True,0.014817575469394575,184,127.20628172670376,0.492498682739388,389065
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051221,True,False,0.02177448477041006,165,125.50178892938276,0.22897527768742781,390457
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051235,True,False,0.03536882843635377,192,126.5475590[redacted-port]94,0.3945398187277153,390683
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051237,False,True,0.0261987400664496,170,137.58468231821635,0.5962355456770673,390973
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051253,False,False,0.1462764081517494,50,112.87407422888327,0.47198064730177725,382789
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051257,False,False,0.03853371411578316,48,130.77709870434842,0.49560339832954775,390074
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051270,False,False,0.06328499153325923,45,121.79998493647348,0.08640231043331013,385036
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1062838,True,False,0.0397195841542955,67,136.01820545161695,0.7691064763318853,389279
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1066854,False,True,0.017865494821781923,170,136.0924858016601,0.5945108318556781,389130
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1066859,True,False,0.085863968695294,126,122.34223818350324,0.08573782308722068,388440
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1066876,False,False,0.08234598380299149,50,130.74306100735475,0.12202245682175027,387232
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1066927,False,True,0.0569297583081571,149,118.23137298930351,0.19660937372417736,391904
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1066945,False,False,0.09359743765216484,67,130.83568104976888,0.2349183493310471,393077
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067051,False,False,0.03569112131443411,67,130.66829202012977,0.41989494166416713,390069
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067108,False,False,0.1462764081517494,50,112.87407422888327,0.47198064730177725,382789
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067151,True,False,0.022526468857824788,151,136.4375910449065,0.8138380550367262,389231
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067196,False,True,0.028634140448903955,128,134.17809659171226,0.46742452085812464,389081
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067251,True,False,0.03536882843635377,192,126.5475590[redacted-port]94,0.3945398187277153,390683
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067273,False,False,0.05646689557727272,204,127.58202701281917,0.20794024048435364,389963
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067321,False,True,0.032968129018398316,197,137.81324198110553,0.5294286138092242,391014
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1111384,False,False,0.03651085022395844,44,126.10061767533185,0.13790317632380913,391144
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1111637,True,False,0.02650962352772057,96,136.66228433391564,0.9149460776194777,319997
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1129934,False,True,0.11061446510628281,130,133.70042267503146,0.05688714679002364,390844
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1129963,True,False,0.030522519836424997,194,137.75350912591213,0.5371063880099831,389057
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051032,False,True,0.04988433249731646,424,118.75789754139308,0.08330878227610077,390343
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051242,False,True,0.05744484356185073,135,121.62848490723921,0.21561269057289223,391976
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1051251,False,False,0.09858780536902359,42,112.76230637810272,0.44037400446988506,387482
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1062672,False,False,0.02670371785998368,206,128.77315010898423,0.06628152020082022,387212
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1062800,False,False,0.050930487836009494,115,124.37162331197509,0.24805861179894315,391730
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1062859,False,False,0.06678855503793966,108,132.7532904774498,0.19027045995483857,393256
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1063062,False,True,0.06547366526540424,166,145.76838803399025,0.7777752066540682,388935
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1066951,False,False,0.050930487836009494,115,124.37162331197509,0.24805861179894315,391730
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067000,False,False,0.07753368253720064,35,105.95922914549293,0.41151590962395435,383730
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067102,False,True,0.03720610273170383,384,128.9509254855027,0.05898148006076136,391038
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1067329,False,True,0.013510700896516459,123,137.05465692635408,0.832223715417051,389173
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1111391,False,True,0.010851006932302058,146,133.15824470820561,0.8215009359636312,388904
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1111589,False,False,0.038330008181679746,160,129.0475905340288,0.1449680088578943,387451
0027 - Laparoscopic Cholecystectomy.mp4,lapchole,lapchole__1129937,False,False,0.12742082420619485,57,131.04863655905174,0.03489211210514463,390776
0028 - Heico - Sigma - 9.avi,heico,heico__2604654,False,True,0.016604481427699068,334,115.27422667761361,0.19627940407354708,342257
0028 - Heico - Sigma - 9.avi,heico,heico__2604725,True,False,0.019208006962576154,65,140.73842471714534,0.056974180446765305,344700
0028 - Heico - Sigma - 9.avi,heico,heico__2604726,True,False,0.013117540446713243,50,139.71277847312754,0.04998424623282623,345949
0028 - Heico - Sigma - 9.avi,heico,heico__2604727,True,False,0.019651534424956464,60,140.04864203898433,0.08087495979577704,345113
0028 - Heico - Sigma - 9.avi,heico,heico__2604728,True,False,0.022480622406277496,78,135.88571503248232,0.05956595351700785,344341
0028 - Heico - Sigma - 9.avi,heico,heico__2604729,True,False,0.03052705794327976,72,138.67384854458336,0.08110908070619721,347495
0028 - Heico - Sigma - 9.avi,heico,heico__2604730,True,False,0.03519560572982944,76,141.88402874254294,0.07798545361149702,342628
0028 - Heico - Sigma - 9.avi,heico,heico__2604731,True,False,0.027320387559502706,58,140.10946172937093,0.08636683309018837,344102
0028 - Heico - Sigma - 9.avi,heico,heico__2604732,True,False,0.03371820401279674,56,135.28033456115912,0.11886265159090327,351027
0028 - Heico - Sigma - 9.avi,heico,heico__2604733,True,False,0.03137796991201009,73,137.67170441854225,0.10699042182634619,346517
0028 - Heico - Sigma - 9.avi,heico,heico__2604734,True,False,0.03149920255183413,73,142.59711369660252,0.09073411127557285,348612
0028 - Heico - Sigma - 9.avi,heico,heico__2604735,True,False,0.016783560613729376,61,140.95981547627656,0.0837616231146332,345755
0028 - Heico - Sigma - 9.avi,heico,heico__2604736,False,False,0.03090687271248475,70,141.5350365716053,0.07819507529111228,349178
0028 - Heico - Sigma - 9.avi,heico,heico__2615448,True,False,0.09796553453086851,161,138.7438115844088,0.024770012207882806,366976
0028 - Heico - Sigma - 9.avi,heico,heico__2615483,False,False,0.002956347243616014,60,141.13724121362858,0.07222983762700846,353815
0028 - Heico - Sigma - 9.avi,heico,heico__2615580,True,False,0.013276559654478333,65,140.61036739269977,0.033471685289478956,344291
0028 - Heico - Sigma - 9.avi,heico,heico__2615594,True,False,0.03947402455398608,48,122.4236256281348,0.1814436577491317,425267
0028 - Heico - Sigma - 9.avi,heico,heico__2615752,True,False,0.014275554630448734,73,140.01247737824727,0.036093620810277935,345906
0028 - Heico - Sigma - 9.avi,heico,heico__2618342,True,False,0.005951557500816794,158,138.9440341670027,0.01457278001312757,339743
0028 - Heico - Sigma - 9.avi,heico,heico__2618346,True,False,0.0613800968468065,35,140.7012317815155,0.046697834381213395,334962
0028 - Heico - Sigma - 9.avi,heico,heico__2618401,False,False,0.0954201992439443,62,120.71894222452482,0.2556561483309258,455522
0028 - Heico - Sigma - 9.avi,heico,heico__2618403,True,False,0.03640267352654825,232,127.75141399404424,0.06600732621649169,350249
0028 - Heico - Sigma - 9.avi,heico,heico__2618415,True,False,0.03129715201810637,90,120.4492143294983,0.0022014098453413808,339328
0028 - Heico - Sigma - 9.avi,heico,heico__2618493,True,False,0.019410461005616705,89,134.48636536967322,0.029499886748418063,348781
0028 - Heico - Sigma - 9.avi,heico,heico__2618610,True,False,0.0016527023158491201,59,123.72568683061867,0.0008381561744663394,338839
0028 - Heico - Sigma - 9.avi,heico,heico__2618631,True,False,0.017360445315742025,48,138.2625302290972,0.012171772820285334,349415
0028 - Heico - Sigma - 9.avi,heico,heico__2618647,False,True,0.041336400094361875,246,122.2488352205709,0.07711429582448691,339120
0028 - Heico - Sigma - 9.avi,heico,heico__2618667,True,False,0.03348950614332839,202,124.68593063589957,0.043130786760370354,376506
0028 - Heico - Sigma - 9.avi,heico,heico__2618736,True,False,0.002956347243616014,60,141.13724121362858,0.07222983762700846,353815
0028 - Heico - Sigma - 9.avi,heico,heico__2657446,False,False,0.010995239507681102,129,140.92017291658712,0.002798734842633571,340511
0028 - Heico - Sigma - 9.avi,heico,heico__2657466,False,False,0.021797676911555236,125,141.18117446658542,0.0026990117329182516,340495
0028 - Heico - Sigma - 9.avi,heico,heico__2657581,True,False,0.033772631327751906,171,129.86617935744502,0.009772699509376395,352001
0028 - Heico - Sigma - 9.avi,heico,heico__2657598,False,False,0.005739402294607269,76,141.9501537236896,0.04206491581248594,346726
0028 - Heico - Sigma - 9.avi,heico,heico__2657611,False,False,0.019651534424956464,60,140.04864203898433,0.08087495979577704,345113
0028 - Heico - Sigma - 9.avi,heico,heico__2657615,False,False,0.01675236600449775,46,140.6949406156297,0.045419672976011995,341504
0028 - Heico - Sigma - 9.avi,heico,heico__2657616,False,False,0.015782646085676387,45,141.28925911350154,0.04554345766466979,343035
0028 - Heico - Sigma - 9.avi,heico,heico__2657626,False,False,0.02994400456728967,71,127.2161043095146,0.1911053187010905,346814
0028 - Heico - Sigma - 9.avi,heico,heico__2657630,True,False,0.01828218045864171,99,139.79429019875258,0.017606151277695152,340222
0028 - Heico - Sigma - 9.avi,heico,heico__2657651,False,False,0.010370168444247567,98,137.87261332788134,0.01569439238536591,352164
0028 - Heico - Sigma - 9.avi,heico,heico__2657652,False,False,0.02068924849842893,85,132.5198089445619,0.02781591960171512,356127
0028 - Heico - Sigma - 9.avi,heico,heico__2657802,True,False,0.013470423444169025,126,142.65796212910135,0.002120887663356752,340895
0028 - Heico - Sigma - 9.avi,heico,heico__2657846,True,False,0.028044207779847227,117,138.13205720427638,0.010431110637052595,365637
0028 - Heico - Sigma - 9.avi,heico,heico__2673204,False,True,0.05095220899463069,194,126.66092539204253,0.01579417841264955,337846
0028 - Heico - Sigma - 9.avi,heico,heico__2604346,False,True,0.05095220899463069,194,126.66092539204253,0.01579417841264955,337846
0028 - Heico - Sigma - 9.avi,heico,heico__2604349,False,True,0.030771402357258806,234,126.37420601312725,0.034106147222810364,340056
0028 - Heico - Sigma - 9.avi,heico,heico__2604353,False,True,0.024609660979771592,220,128.8571534379175,0.025432926638198957,351041
0028 - Heico - Sigma - 9.avi,heico,heico__2604354,False,True,0.036123537241182474,285,128.76092847918298,0.010916469088843611,353869
0028 - Heico - Sigma - 9.avi,heico,heico__2604513,False,True,0.057636540084872775,148,144.1415819183085,0.09555078297720838,348286
0028 - Heico - Sigma - 9.avi,heico,heico__2604605,False,True,0.048459011473679134,150,118.63619166028049,0.01585468459440196,373202
0028 - Heico - Sigma - 9.avi,heico,heico__2604632,False,True,0.03814726728989568,145,129.09718722772976,0.012656886523653661,339736
0028 - Heico - Sigma - 9.avi,heico,heico__2604672,False,True,0.01160900986327349,44,134.3089405271192,0.004804200729536928,364889
0028 - Heico - Sigma - 9.avi,heico,heico__2604679,False,True,0.0031138476709241174,116,136.065933743426,0.004455061983471074,340736
0028 - Heico - Sigma - 9.avi,heico,heico__2604707,False,True,0.00751086408454604,105,138.73795624054586,0.0032351801062654654,343103
0028 - Heico - Sigma - 9.avi,heico,heico__2604718,False,True,0.036747431536870157,63,135.35166614070152,0.02258143693677899,342228
0028 - Heico - Sigma - 9.avi,heico,heico__2604724,False,False,0.019542853478155674,65,139.5050066901624,0.052200757343874346,343041
0028 - Heico - Sigma - 9.avi,heico,heico__2604737,False,True,0.01045284595820522,103,131.88682863919277,0.01771476488707218,361337
0028 - Heico - Sigma - 9.avi,heico,heico__2604738,False,True,0.0032087104888614735,101,134.55651886037018,0.011923726631448193,353413
0028 - Heico - Sigma - 9.avi,heico,heico__2615460,False,False,0.07499847718828044,62,124.90463239325089,0.13645002131936407,328340
0028 - Heico - Sigma - 9.avi,heico,heico__2615514,False,False,0.006847885447314171,136,132.38700703087696,0.002804916753158748,349743
0028 - Heico - Sigma - 9.avi,heico,heico__2615550,False,False,0.043652429541726254,106,132.54943664654724,0.06364771005279572,351733
0028 - Heico - Sigma - 9.avi,heico,heico__2615592,False,False,0.01395326421903393,70,136.81973584616824,0.019384888405069894,352749
0028 - Heico - Sigma - 9.avi,heico,heico__2615638,False,False,0.015472423884459905,69,130.87707837422312,0.028902832109509027,336922
0028 - Heico - Sigma - 9.avi,heico,heico__2615667,False,False,0.03728157075394402,78,138.27716120190087,0.06304467650870738,335635
0028 - Heico - Sigma - 9.avi,heico,heico__2615670,False,False,0.01871609403254973,45,132.98789593420054,0.053520387330105584,342860
0028 - Heico - Sigma - 9.avi,heico,heico__2615700,False,True,0.031799565691911294,154,126.26955230262048,0.008621465621026812,355508
0028 - Heico - Sigma - 9.avi,heico,heico__2615710,False,False,0.03173275578720008,120,139.206907076114,0.007864957505751984,340752
0028 - Heico - Sigma - 9.avi,heico,heico__2615727,False,False,0.029484332593140882,122,139.85584458308367,0.005066793556800959,340452
0028 - Heico - Sigma - 9.avi,heico,heico__2615782,False,False,0.002418657717730129,85,140.7147380951688,0.0015978857846375943,343579
0028 - Heico - Sigma - 9.avi,heico,heico__2615795,False,False,0.01249496399611873,88,134.3906406931811,0.05238295192105816,352462
0028 - Heico - Sigma - 9.avi,heico,heico__2615813,False,False,0.0248633049369565,144,130.26685413980223,0.04055852437199942,338893
0028 - Heico - Sigma - 9.avi,heico,heico__2615818,False,False,0.06410635155096012,116,123.76229005963127,0.3176979046993818,365580
0028 - Heico - Sigma - 9.avi,heico,heico__2615820,False,False,0.04935205405770819,175,127.67883102263475,0.03528505800504954,340229
0028 - Heico - Sigma - 9.avi,heico,heico__2615828,False,False,0.012780040439884557,136,139.95804505993974,0.020021199255721784,347182
0028 - Heico - Sigma - 9.avi,heico,heico__2615854,False,False,0.02529177174359275,180,135.67866107559675,0.006879361914257229,341020
0028 - Heico - Sigma - 9.avi,heico,heico__2615868,False,False,0.09383294576374697,70,141.36602130458272,0.15198893664998944,340584
0028 - Heico - Sigma - 9.avi,heico,heico__2615872,False,False,0.00546662621720173,128,140.02733610531138,0.005085925370737192,336222
0028 - Heico - Sigma - 9.avi,heico,heico__2615891,False,False,0.038211036777459205,40,128.9027940013923,0.0026754215190022772,339012
0028 - Heico - Sigma - 9.avi,heico,heico__2615899,False,False,0.07289307515786,91,137.90351716586923,0.0586084321989411,333365
0028 - Heico - Sigma - 9.avi,heico,heico__2615906,False,False,0.09763981304873255,37,125.38318894599671,0.009330091291623594,343405
0028 - Heico - Sigma - 9.avi,heico,heico__2615909,False,False,0.0335615191775916,119,140.84913608369683,0.006111701471857405,340658
0028 - Heico - Sigma - 9.avi,heico,heico__2615915,False,False,0.010712047793085653,81,136.78948472725108,0.045604175940706634,352687
0028 - Heico - Sigma - 9.avi,heico,heico__2615917,False,False,0.006078471293976707,60,128.89971997722049,0.001537322108816439,338901
0028 - Heico - Sigma - 9.avi,heico,heico__2615920,False,False,0.010674324417088071,115,133.47338569434592,0.024503466581241563,349624
0028 - Heico - Sigma - 9.avi,heico,heico__2615928,False,False,0.011206741975972745,83,140.58393343629075,0.02636404125237872,345774
0028 - Heico - Sigma - 9.avi,heico,heico__2618254,False,False,0.03114460733705004,102,132.80454894808085,0.044614793401702345,348696
0028 - Heico - Sigma - 9.avi,heico,heico__2618267,False,True,0.032056349161538024,218,127.31093952910621,0.05246457004121732,354220
0028 - Heico - Sigma - 9.avi,heico,heico__2618283,False,False,0.003273578472900733,83,142.34223506595862,0.002981347391911398,338773
0028 - Heico - Sigma - 9.avi,heico,heico__2618309,False,False,0.014658502339184693,92,139.39167506598073,0.03434494089407542,343282
0028 - Heico - Sigma - 9.avi,heico,heico__2618327,False,False,0.008354049007365997,107,133.60170632238552,0.01108336292715338,349172
0028 - Heico - Sigma - 9.avi,heico,heico__2618333,False,True,0.036747431536870157,63,135.35166614070152,0.02258143693677899,342228
0028 - Heico - Sigma - 9.avi,heico,heico__2618343,False,False,0.023529999060327007,99,139.0840331939485,0.004757094531103176,340544
0028 - Heico - Sigma - 9.avi,heico,heico__2618348,False,True,0.058953951108584424,62,145.38778283115406,0.008166571915861285,351800
0028 - Heico - Sigma - 9.avi,heico,heico__2618351,False,True,0.028401356157591703,248,129.11689264516647,0.01997552496654028,348927
0028 - Heico - Sigma - 9.avi,heico,heico__2618355,False,False,0.027391016194116873,80,133.7518896864924,0.060167953489802826,357599
0028 - Heico - Sigma - 9.avi,heico,heico__2618358,False,False,0.01034441143172401,96,131.51936703695827,0.014562632537771469,348014
0028 - Heico - Sigma - 9.avi,heico,heico__2618366,False,False,0.08069871174279995,111,126.2310755670648,0.10060166184584865,336734
0028 - Heico - Sigma - 9.avi,heico,heico__2618370,False,True,0.03930445260788432,205,127.78488685081825,0.021037128775009833,358509
0028 - Heico - Sigma - 9.avi,heico,heico__2618371,False,False,0.009364726684055375,200,133.8340315163012,0.01491213433215945,341601
0028 - Heico - Sigma - 9.avi,heico,heico__2618375,False,False,0.030041424544042346,103,139.0401703009033,0.06289338933317991,347620
0028 - Heico - Sigma - 9.avi,heico,heico__2618380,False,False,0.029971380579762733,131,138.3807377840726,0.09433581290273493,341726
0028 - Heico - Sigma - 9.avi,heico,heico__2618385,False,True,0.05937353903693315,66,134.70501110331932,0.019869097709209912,342240
0028 - Heico - Sigma - 9.avi,heico,heico__2618386,False,True,0.03731299729587767,224,127.78312271935212,0.047598667115037754,359821
0028 - Heico - Sigma - 9.avi,heico,heico__2618391,False,True,0.0455351962733689,148,127.85252319287119,0.020869359499360682,355066
0028 - Heico - Sigma - 9.avi,heico,heico__2618407,False,False,1.489172228724941e-05,1,80.90130957805795,0.060388912219253806,335757
0028 - Heico - Sigma - 9.avi,heico,heico__2618414,False,False,0.03166694396039662,63,131.8972145115106,0.024086609047948463,342597
0028 - Heico - Sigma - 9.avi,heico,heico__2618434,False,False,0.03400422285792126,47,127.86003553103573,0.0735509467375017,352368
0028 - Heico - Sigma - 9.avi,heico,heico__2618447,False,True,0.043492382690037336,179,131.22846563596207,0.03427930701402579,354062
